protocol,network,contract_address,contract_name,type,signature
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"approveNFTAndTokens(address bridgeAddress, uint256 nftId, uint256 tokenAmount)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,autoBurn()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,balanceOf(address account)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"bridgeStakeNftIn(address toAddress, uint96 depositTokens, uint8 numOfMonths, uint48 depositTime, uint96 withdrawnAmount, bool achievementClaimed)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"bridgeStakeNftOut(address fromAddress, uint256 nftId)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,bridgeVaultLockedBalance()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,burnAddress()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,businessDevelopmentAddress()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,businessDevelopmentDivisor()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,buyBackEnabled()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,crossChainBuyback()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,decimals()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"earlyWithdraw(uint256 nftId, uint96 amount)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"enterStaking(uint96 amount, uint8 numOfMonths)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,everBridgeVault()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,excludeFromFee(address account)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,extendLockTokensAndNfts(uint48 length)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,getAmountLocked(address account)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,hasTokenStarted()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,holders()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,includeInFee(address account)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"increaseStake(uint256 nftId, uint96 amount)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"isApprovedForAll(address account, address operator)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,isExchangeHotWallet(address account)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,isExcludedFromFee(address account)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,isWalletLocked(address fromAddress)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"leaveStaking(uint256 nftId, bool overrideNotClaimed)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,liquidityFee()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,liquidityLocked()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"lockTokensAndNfts(address altAccount, uint48 length)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"mirgateV1V2Holder(address holder, uint96 amount)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"mirgateV2Staker(address toAddress, uint96 rewards, uint96 depositTokens, uint8 numOfMonths, uint48 depositTime, uint96 withdrawnAmount)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,name()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,nonces(address owner)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,offchainBalanceExcluded()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,owner()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"permit(address owner, address spender, uint256 value, uint256 deadline, uint8 v, bytes32 r, bytes32 s)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"removeControlRole(address oldController, uint8 role)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,removeExchangeHotWallet(address account)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"revokeApprovals(bool tokens, bool nfts)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"roles(uint8 , address )"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"setApprovalForAll(address fromAddress, address operator, bool approved)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setAutoBurn(bool _enabled)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"setAutoTimeout(uint16 tokensHrs, uint16 nftsHrs)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setBurnAddress(address _burnAddress)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setBurnableTokensZero()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setBusinessDevelopmentAddress(address newAddress)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setBusinessDevelopmentDivisor(uint256 divisor)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setBuyBackEnabled(bool _enabled)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"setBuybackMinAvailability(uint256 amount, uint256 numOfDecimals)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setBuybackTriggerTokenLimit(uint256 buyBackTriggerLimit)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"setBuybackUpperLimit(uint256 buyBackLimit, uint256 numOfDecimals)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setEverBridgeVaultAddress(address contractAddress)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setLiquidityFeePercent(uint96 liquidityFeeRate)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setLiquidityLock(bool _enabled)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"setMaxBuybackAmountUpdated(uint256 maxAmount, uint256 numOfDecimals)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"setMinBuybackAmount(uint256 minAmount, uint256 numOfDecimals)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setNumTokensSellToAddToLiquidity(uint96 minimumTokensBeforeSwap)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setNumberOfBlocksForBuyback(uint256 value)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setOffchainBalanceExcluded(bool _enabled)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setRouterAddress(address newAddress)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setStakingAddress(address contractAddress)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setSwapEnabled(bool _enabled)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,setTransactionCap(uint256 txAmount)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,stakeToken()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,swapEnabled()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,symbol()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,totalBuyVolume()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,totalSellVolume()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,totalSupply()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,transactionCap()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"transfer(address recipient, uint256 amount)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,transferBalance(uint256 amount)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"transferExternalTokens(address tokenAddress, address to, uint256 amount)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"transferFrom(address sender, address recipient, uint256 amount)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"transferFromWithPermit(address sender, address recipient, uint256 amount, uint256 deadline, uint8 v, bytes32 r, bytes32 s)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,transferOwnership(address newOwner)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"transferStake(address fromAddress, address toAddress, uint96 amountToTransfer)"
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,uniswapV2Pair()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,uniswapV2Router()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,unlockTokensAndNfts(address actualAccount)
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,upgradeComplete()
EverRise,nan,0xC17c30e98541188614dF99239cABD40280810cA3,,function,"withdraw(uint256 nftId, uint96 amount, bool overrideNotClaimed)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,event,"Approval(address owner, address spender, uint256 value)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,event,EIP712DomainChanged()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,event,"MintSet(uint256 mintTime, uint256 mintAmount)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,event,"OwnershipTransferStarted(address previousOwner, address newOwner)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,event,"OwnershipTransferred(address previousOwner, address newOwner)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,event,"Transfer(address from, address to, uint256 value)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,DOMAIN_SEPARATOR()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,acceptOwnership()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,"allowance(address owner, address spender)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,"approve(address spender, uint256 amount)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,balanceOf(address account)
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,burn(uint256 amount)
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,"burnFrom(address account, uint256 amount)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,decimals()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,eip712Domain()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,executeMint()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,"increaseAllowance(address spender, uint256 addedValue)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,name()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,nextMintAmount()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,nextMintTime()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,nonces(address owner)
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,owner()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,pendingOwner()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,"permit(address owner, address spender, uint256 value, uint256 deadline, uint8 v, bytes32 r, bytes32 s)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,renounceOwnership()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,"setMint(uint256 mintTime, uint256 mintAmount)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,symbol()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,totalSupply()
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,"transfer(address to, uint256 amount)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,"transferFrom(address from, address to, uint256 amount)"
Clipper,nan,0xd8f1460044925d2d5c723c7054cd9247027415b7,,function,transferOwnership(address newOwner)
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,event,"Approval(address owner, address spender, uint256 value)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,event,"Transfer(address from, address to, uint256 value)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"allowance(address _owner, address _spender)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"allowances(address , address )"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"approve(address _spender, uint256 _amount)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,augur()
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,balanceOf(address _account)
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,balances(address )
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,burnForMarket(uint256 _amountToBurn)
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,decimals()
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"decreaseAllowance(address _spender, uint256 _subtractedValue)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,getLegacyRepToken()
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,getTotalMigrated()
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,getTotalTheoreticalSupply()
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,getUniverse()
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"increaseAllowance(address _spender, uint256 _addedValue)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,legacyRepToken()
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,migrateFromLegacyReputationToken()
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"migrateIn(address _reporter, uint256 _attotokens)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"migrateOutByPayout(uint256[] _payoutNumerators, uint256 _attotokens)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,mintForReportingParticipant(uint256 _amountMigrated)
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"mintForWarpSync(uint256 _amountToMint, address _target)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,name()
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,parentUniverse()
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,symbol()
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,totalSupply()
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"transfer(address _recipient, uint256 _amount)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"transferFrom(address _sender, address _recipient, uint256 _amount)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"trustedDisputeWindowTransfer(address _source, address _destination, uint256 _attotokens)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"trustedMarketTransfer(address _source, address _destination, uint256 _attotokens)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"trustedReportingParticipantTransfer(address _source, address _destination, uint256 _attotokens)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,"trustedUniverseTransfer(address _source, address _destination, uint256 _attotokens)"
Augur,nan,0x221657776846890989a759ba2973e427dff5c9bb,,function,warpSync()
Unitus,nan,0x3b6564b5da73a41d3a66e6558a98fd0e9e1e77ad,,event,"AdminChanged(address previousAdmin, address newAdmin)"
Unitus,nan,0x3b6564b5da73a41d3a66e6558a98fd0e9e1e77ad,,event,BeaconUpgraded(address beacon)
Unitus,nan,0x3b6564b5da73a41d3a66e6558a98fd0e9e1e77ad,,event,Upgraded(address implementation)
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,event,"Approval(address owner, address spender, uint256 value)"
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,event,Mint(uint256 amount)
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,event,"OwnershipTransferred(address previousOwner, address newOwner)"
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,event,"SwapSTRP(address user, uint256 strpAmount, uint256 rbxAmount)"
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,event,"Transfer(address from, address to, uint256 value)"
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,ONE_BILLION_TOKENS()
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,ONE_YEAR()
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,"allowance(address owner, address spender)"
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,"approve(address spender, uint256 amount)"
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,balanceOf(address account)
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,burn(uint256 amount)
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,decimals()
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,"increaseAllowance(address spender, uint256 addedValue)"
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,lastMintTime()
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,mint(uint256 amount)
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,name()
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,owner()
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,renounceOwnership()
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,strpToken()
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,swapSTRP(uint256 strpAmount)
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,symbol()
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,totalSupply()
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,"transfer(address to, uint256 amount)"
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,"transferFrom(address from, address to, uint256 amount)"
RabbitX,nan,0x3ba925fdeae6b46d0bb4d424d829982cb2f7309e,,function,transferOwnership(address newOwner)
Notional V2,nan,0xcfeaead4947f0705a14ec42ac3d44129e1ef3ed5,,event,Upgraded(address implementation)
Notional V2,nan,0xcfeaead4947f0705a14ec42ac3d44129e1ef3ed5,,function,getImplementation()
MCDEX,nan,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,,event,"AdminChanged(address previousAdmin, address newAdmin)"
MCDEX,nan,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,,event,Upgraded(address implementation)
MCDEX,nan,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,,function,upgradeTo(address newImplementation)
MCDEX,nan,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,,function,"upgradeToAndCall(address newImplementation, bytes data)"
MCDEX,nan,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,,function,implementation()
MCDEX,nan,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,,function,changeAdmin(address newAdmin)
MCDEX,nan,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,,function,admin()
CRETH2,nan,0x2ba592F78dB6436527729929AAf6c908497cB200,,event,"Approval(address owner, address spender, uint256 amount)"
CRETH2,nan,0x2ba592F78dB6436527729929AAf6c908497cB200,,event,"DelegateChanged(address delegator, address fromDelegate, address toDelegate)"
